2019-05-29_18:54:04 0.0323104
2019-05-29_18:54:05 0.0323057
2019-05-29_18:54:05 0.0323116
2019-05-29_18:54:05 0.0323086
2019-05-29_18:54:05 0.0323057
2019-05-29_18:54:05 0.0323021
2019-05-29_18:54:05 0.0323086
2019-05-29_18:54:05 0.0323039
2019-05-29_18:54:05 0.0322956
2019-05-29_18:54:05 0.0323056
2019-05-29_18:54:05 0.0322956
2019-05-29_18:54:05 0.0322838
2019-05-29_18:54:05 0.0322826
2019-05-29_18:54:06 0.0322891
2019-05-29_18:54:06 0.0322755
2019-05-29_18:54:06 0.0322814
2019-05-29_18:54:06 0.0322714
2019-05-29_18:54:06 0.0322596
2019-05-29_18:54:06 0.0322679
2019-05-29_18:54:06 0.0322584
2019-05-29_18:54:06 0.0322602
2019-05-29_18:54:06 0.0322667
2019-05-29_18:54:06 0.032259
2019-05-29_18:54:06 0.0322637
2019-05-29_18:54:06 0.0322507
2019-05-29_18:54:07 0.0322496
2019-05-29_18:54:07 0.0322496
2019-05-29_18:54:07 0.0322537
2019-05-29_18:54:07 0.0322401
2019-05-29_18:54:07 0.0322437
2019-05-29_18:54:07 0.0322289
2019-05-29_18:54:07 0.032233
2019-05-29_18:54:07 0.0322319
2019-05-29_18:54:07 0.0322443
2019-05-29_18:54:07 0.0322372
2019-05-29_18:54:07 0.0322271
2019-05-29_18:54:07 0.0322295
2019-05-29_18:54:08 0.0322301
2019-05-29_18:54:08 0.0322313
2019-05-29_18:54:08 0.0322277
2019-05-29_18:54:08 0.0322189
2019-05-29_18:54:08 0.0322212
2019-05-29_18:54:08 0.0322177
2019-05-29_18:54:08 0.0322159
2019-05-29_18:54:08 0.0322165
2019-05-29_18:54:08 0.03221
2019-05-29_18:54:08 0.0322201
2019-05-29_18:54:08 0.0322218
2019-05-29_18:54:08 0.03222
2019-05-29_18:54:09 0.0322141
2019-05-29_18:54:09 0.0322112
2019-05-29_18:54:09 0.0322017
2019-05-29_18:54:09 0.0322006
2019-05-29_18:54:09 0.0321935
2019-05-29_18:54:09 0.0321964
2019-05-29_18:54:09 0.0321876
2019-05-29_18:54:09 0.0321881
2019-05-29_18:54:09 0.0321876
2019-05-29_18:54:09 0.0321976
2019-05-29_18:54:09 0.0321946
2019-05-29_18:54:09 0.0321976
2019-05-29_18:54:10 0.0321941
2019-05-29_18:54:10 0.0321893
2019-05-29_18:54:10 0.0321988
2019-05-29_18:54:10 0.0321905
2019-05-29_18:54:10 0.0321976
2019-05-29_18:54:10 0.0321846
2019-05-29_18:54:10 0.0322011
2019-05-29_18:54:10 0.0321905
2019-05-29_18:54:10 0.0321876
2019-05-29_18:54:10 0.032171
2019-05-29_18:54:10 0.032171
2019-05-29_18:54:10 0.0321781
2019-05-29_18:54:11 0.0321781
2019-05-29_18:54:11 0.0321846
2019-05-29_18:54:11 0.0321805
2019-05-29_18:54:11 0.0321746
2019-05-29_18:54:11 0.0321728
2019-05-29_18:54:11 0.0321622
2019-05-29_18:54:11 0.0321557
2019-05-29_18:54:11 0.0321634
2019-05-29_18:54:11 0.0321468
2019-05-29_18:54:11 0.0321563
2019-05-29_18:54:11 0.0321563
2019-05-29_18:54:11 0.0321486
2019-05-29_18:54:12 0.0321616
2019-05-29_18:54:12 0.0321551
2019-05-29_18:54:12 0.0321533
2019-05-29_18:54:12 0.0321504
2019-05-29_18:54:12 0.0321439
2019-05-29_18:54:12 0.0321527
2019-05-29_18:54:12 0.0321562
2019-05-29_18:54:12 0.0321527
2019-05-29_18:54:12 0.0321492
2019-05-29_18:54:12 0.0321515
2019-05-29_18:54:12 0.0321439
2019-05-29_18:54:12 0.0321356
2019-05-29_18:54:13 0.0321386
2019-05-29_18:54:13 0.0321326
2019-05-29_18:54:13 0.0321474
2019-05-29_18:54:13 0.0321374
2019-05-29_18:54:13 0.0321309
2019-05-29_18:54:13 0.0321326
2019-05-29_18:54:13 0.0321285
2019-05-29_18:54:13 0.032132
2019-05-29_18:54:13 0.0321314
2019-05-29_18:54:13 0.0321238
2019-05-29_18:54:13 0.0321291
2019-05-29_18:54:13 0.0321267
2019-05-29_18:54:14 0.0321226
2019-05-29_18:54:14 0.0321261
2019-05-29_18:54:14 0.0321232
2019-05-29_18:54:14 0.032112
2019-05-29_18:54:14 0.0321155
2019-05-29_18:54:14 0.0321108
2019-05-29_18:54:14 0.0321114
2019-05-29_18:54:14 0.0321078
2019-05-29_18:54:14 0.0321072
2019-05-29_18:54:14 0.0320996
2019-05-29_18:54:14 0.0320984
2019-05-29_18:54:14 0.032109
2019-05-29_18:54:15 0.0321061
2019-05-29_18:54:15 0.0321125
2019-05-29_18:54:15 0.0321155
2019-05-29_18:54:15 0.0321078
2019-05-29_18:54:15 0.032109
2019-05-29_18:54:15 0.032106
2019-05-29_18:54:15 0.032109
2019-05-29_18:54:15 0.0321066
2019-05-29_18:54:15 0.0321013
2019-05-29_18:54:15 0.0321066
2019-05-29_18:54:15 0.032109
2019-05-29_18:54:15 0.0321072
2019-05-29_18:54:16 0.0320913
2019-05-29_18:54:16 0.0320984
2019-05-29_18:54:16 0.0320913
2019-05-29_18:54:16 0.032083
2019-05-29_18:54:16 0.0320889
2019-05-29_18:54:16 0.0320854
2019-05-29_18:54:16 0.0320771
2019-05-29_18:54:16 0.0320978
2019-05-29_18:54:16 0.0320836
2019-05-29_18:54:16 0.0320901
2019-05-29_18:54:16 0.0320866
2019-05-29_18:54:16 0.0320842
2019-05-29_18:54:17 0.0320813
2019-05-29_18:54:17 0.0320854
2019-05-29_18:54:17 0.0320824
2019-05-29_18:54:17 0.0320694
2019-05-29_18:54:17 0.0320683
2019-05-29_18:54:17 0.0320718
2019-05-29_18:54:17 0.0320736
2019-05-29_18:54:17 0.0320706
2019-05-29_18:54:17 0.0320777
2019-05-29_18:54:17 0.0320824
2019-05-29_18:54:17 0.032086
2019-05-29_18:54:17 0.032083
2019-05-29_18:54:18 0.0320742
2019-05-29_18:54:18 0.0320801
2019-05-29_18:54:18 0.0320765
2019-05-29_18:54:18 0.00398512
2019-05-29_18:54:18 -4.16883e-05
2019-05-29_18:54:18 -1.69007e-05
2019-05-29_18:54:18 -1.21793e-05
2019-05-29_18:54:18 -8.63825e-06
2019-05-29_18:54:18 -6.8677e-06
2019-05-29_18:54:18 -6.27755e-06
2019-05-29_18:54:18 -6.86779e-06
2019-05-29_18:54:18 -7.45796e-06
2019-05-29_18:54:19 -5.68737e-06
2019-05-29_18:54:19 -6.27756e-06
2019-05-29_18:54:19 -6.86779e-06
2019-05-29_18:54:19 -6.86775e-06
2019-05-29_18:54:19 -7.45796e-06
2019-05-29_18:54:19 -6.86772e-06
2019-05-29_18:54:19 -7.45793e-06
2019-05-29_18:54:19 -8.04814e-06
2019-05-29_18:54:19 -8.63832e-06
2019-05-29_18:54:19 -6.27762e-06
2019-05-29_18:54:19 -8.04813e-06
2019-05-29_18:54:19 -7.45797e-06
2019-05-29_18:54:20 -3.32673e-06
2019-05-29_18:54:20 -6.27762e-06
2019-05-29_18:54:20 -8.63832e-06
2019-05-29_18:54:20 -7.45796e-06
2019-05-29_18:54:20 -7.45796e-06
2019-05-29_18:54:20 -8.04816e-06
2019-05-29_18:54:20 -5.68743e-06
2019-05-29_18:54:20 -7.458e-06
2019-05-29_18:54:20 -6.27759e-06
2019-05-29_18:54:20 -5.09726e-06
2019-05-29_18:54:20 -7.458e-06
2019-05-29_18:54:20 -5.68746e-06
2019-05-29_18:54:21 -5.68747e-06
2019-05-29_18:54:21 -8.04824e-06
2019-05-29_18:54:21 -5.09735e-06
2019-05-29_18:54:21 -7.45806e-06
2019-05-29_18:54:21 -5.09736e-06
2019-05-29_18:54:21 -6.86783e-06
2019-05-29_18:54:21 -8.63842e-06
2019-05-29_18:54:21 -5.68751e-06
2019-05-29_18:54:21 -7.45809e-06
2019-05-29_18:54:21 -8.04826e-06
2019-05-29_18:54:21 -5.09735e-06
2019-05-29_18:54:21 -8.04826e-06
2019-05-29_18:54:22 -7.45806e-06
2019-05-29_18:54:22 -7.45809e-06
2019-05-29_18:54:22 -7.45809e-06
2019-05-29_18:54:22 -8.04824e-06
2019-05-29_18:54:22 -6.86791e-06
2019-05-29_18:54:22 -9.22866e-06
2019-05-29_18:54:22 -8.6385e-06
2019-05-29_18:54:22 -6.27781e-06
2019-05-29_18:54:22 -6.86795e-06
2019-05-29_18:54:22 -7.45813e-06
2019-05-29_18:54:22 -6.27775e-06
2019-05-29_18:54:22 -5.68756e-06
2019-05-29_18:54:23 -8.0483e-06
2019-05-29_18:54:23 -5.68757e-06
2019-05-29_18:54:23 -6.86798e-06
2019-05-29_18:54:23 -9.22869e-06
2019-05-29_18:54:23 -5.09742e-06
2019-05-29_18:54:23 -8.04831e-06
2019-05-29_18:54:23 -6.2778e-06
2019-05-29_18:54:23 -5.6876e-06
2019-05-29_18:54:23 -9.22872e-06
2019-05-29_18:54:23 -5.68765e-06
2019-05-29_18:54:23 -6.86798e-06
2019-05-29_18:54:23 -4.50725e-06
2019-05-29_18:54:24 -8.04842e-06
2019-05-29_18:54:24 -6.86808e-06
2019-05-29_18:54:24 -9.22875e-06
2019-05-29_18:54:24 -4.50728e-06
2019-05-29_18:54:24 -6.27784e-06
2019-05-29_18:54:24 -6.27787e-06
2019-05-29_18:54:24 -7.45823e-06
2019-05-29_18:54:24 -8.6386e-06
2019-05-29_18:54:24 -8.04846e-06
2019-05-29_18:54:24 -8.04845e-06
2019-05-29_18:54:24 -8.04843e-06
2019-05-29_18:54:24 -7.45834e-06
2019-05-29_18:54:25 -5.09755e-06
2019-05-29_18:54:25 -7.45828e-06
2019-05-29_18:54:25 -6.27789e-06
2019-05-29_18:54:25 -6.27786e-06
2019-05-29_18:54:25 -6.8681e-06
2019-05-29_18:54:25 -8.04845e-06
2019-05-29_18:54:25 -5.68769e-06
2019-05-29_18:54:25 -8.63867e-06
2019-05-29_18:54:25 -7.45826e-06
2019-05-29_18:54:25 -8.04849e-06
2019-05-29_18:54:25 -7.45828e-06
2019-05-29_18:54:25 -8.63863e-06
2019-05-29_18:54:26 -8.04846e-06
2019-05-29_18:54:26 -6.27794e-06
2019-05-29_18:54:26 -5.68776e-06
2019-05-29_18:54:26 -7.45834e-06
2019-05-29_18:54:26 -5.09764e-06
2019-05-29_18:54:26 -7.45835e-06
2019-05-29_18:54:26 -5.68781e-06
2019-05-29_18:54:26 -8.6387e-06
2019-05-29_18:54:26 -6.86811e-06
2019-05-29_18:54:26 -8.04849e-06
2019-05-29_18:54:26 -9.81917e-06
2019-05-29_18:54:26 0.0327551
2019-05-29_18:54:27 0.0326926
2019-05-29_18:54:27 0.0326642
2019-05-29_18:54:27 0.0325904
2019-05-29_18:54:27 0.0325255
2019-05-29_18:54:27 0.03245
2019-05-29_18:54:27 0.0323798
2019-05-29_18:54:27 0.0322175
2019-05-29_18:54:27 0.0320611
2019-05-29_18:54:27 0.0319961
2019-05-29_18:54:27 0.0319483
2019-05-29_18:54:27 0.0319106
2019-05-29_18:54:28 0.031874
2019-05-29_18:54:28 0.0318439
2019-05-29_18:54:28 0.0318185
2019-05-29_18:54:28 0.0317878
2019-05-29_18:54:28 0.0317695
2019-05-29_18:54:28 0.0317477
2019-05-29_18:54:28 0.0317329
2019-05-29_18:54:28 0.0317282
2019-05-29_18:54:28 0.0317158
2019-05-29_18:54:28 0.0317058
2019-05-29_18:54:28 0.031691
2019-05-29_18:54:28 0.0316845
2019-05-29_18:54:29 0.0316798
2019-05-29_18:54:29 0.0316774
2019-05-29_18:54:29 0.031668
2019-05-29_18:54:29 0.0316745
2019-05-29_18:54:29 0.0316774
2019-05-29_18:54:29 0.0316715
2019-05-29_18:54:29 0.0316656
2019-05-29_18:54:29 0.0316703
2019-05-29_18:54:29 0.0316674
2019-05-29_18:54:29 0.0316603
2019-05-29_18:54:29 0.0316715
2019-05-29_18:54:29 0.031665
2019-05-29_18:54:30 0.031678
2019-05-29_18:54:30 0.0316786
2019-05-29_18:54:30 0.0316792
2019-05-29_18:54:30 0.0316721
2019-05-29_18:54:30 0.0316733
2019-05-29_18:54:30 0.0316845
2019-05-29_18:54:30 0.0316686
2019-05-29_18:54:30 0.0316715
2019-05-29_18:54:30 0.0316833
2019-05-29_18:54:30 0.0316721
2019-05-29_18:54:30 0.031678
2019-05-29_18:54:30 0.0316774
2019-05-29_18:54:31 0.0316857
2019-05-29_18:54:31 0.0316815
2019-05-29_18:54:31 0.0316892
2019-05-29_18:54:31 0.0316886
2019-05-29_18:54:31 0.031701
2019-05-29_18:54:31 0.0316998
2019-05-29_18:54:31 0.0316927
2019-05-29_18:54:31 0.0317046
2019-05-29_18:54:31 0.0316998
2019-05-29_18:54:31 0.0316981
2019-05-29_18:54:31 0.0316915
2019-05-29_18:54:31 0.0316921
2019-05-29_18:54:32 0.0317016
2019-05-29_18:54:32 0.0317051
2019-05-29_18:54:32 0.0317116
2019-05-29_18:54:32 0.0317134
2019-05-29_18:54:32 0.031711
2019-05-29_18:54:32 0.0317051
2019-05-29_18:54:32 0.0317063
2019-05-29_18:54:32 0.0317122
2019-05-29_18:54:32 0.0317128
2019-05-29_18:54:32 0.0317181
2019-05-29_18:54:32 0.0174966
2019-05-29_18:54:32 -6.86845e-06
2019-05-29_18:54:33 -3.99184e-05
2019-05-29_18:54:33 -1.51309e-05
2019-05-29_18:54:33 -1.09997e-05
2019-05-29_18:54:33 -9.2292e-06
2019-05-29_18:54:33 -8.04882e-06
2019-05-29_18:54:33 -9.81943e-06
2019-05-29_18:54:33 -7.45866e-06
2019-05-29_18:54:33 -1.09998e-05
2019-05-29_18:54:33 -7.4587e-06
2019-05-29_18:54:33 -9.2292e-06
2019-05-29_18:54:33 -9.2292e-06
2019-05-29_18:54:33 -8.04888e-06
2019-05-29_18:54:34 -9.2292e-06
2019-05-29_18:54:34 -9.81941e-06
2019-05-29_18:54:34 -9.22923e-06
2019-05-29_18:54:34 -8.63912e-06
2019-05-29_18:54:34 -1.04096e-05
2019-05-29_18:54:34 -8.63911e-06
2019-05-29_18:54:34 -6.86853e-06
2019-05-29_18:54:34 -9.8194e-06
2019-05-29_18:54:34 -8.63906e-06
2019-05-29_18:54:34 -5.68823e-06
2019-05-29_18:54:34 -5.6882e-06
2019-05-29_18:54:34 -9.81943e-06
2019-05-29_18:54:35 -7.45871e-06
2019-05-29_18:54:35 -8.63906e-06
2019-05-29_18:54:35 -8.63911e-06
2019-05-29_18:54:35 -1.09998e-05
2019-05-29_18:54:35 -8.63909e-06
2019-05-29_18:54:35 -6.86862e-06
2019-05-29_18:54:35 -9.8195e-06
2019-05-29_18:54:35 -1.159e-05
2019-05-29_18:54:35 -1.04096e-05
2019-05-29_18:54:35 -8.63914e-06
2019-05-29_18:54:35 -9.81952e-06
2019-05-29_18:54:35 -1.159e-05
2019-05-29_18:54:36 -9.22935e-06
2019-05-29_18:54:36 -7.4588e-06
2019-05-29_18:54:36 -8.049e-06
2019-05-29_18:54:36 -6.86859e-06
2019-05-29_18:54:36 -7.45882e-06
2019-05-29_18:54:36 -9.22935e-06
2019-05-29_18:54:36 -8.63918e-06
2019-05-29_18:54:36 -9.81952e-06
2019-05-29_18:54:36 -6.27845e-06
2019-05-29_18:54:36 -8.04898e-06
2019-05-29_18:54:36 -9.22935e-06
2019-05-29_18:54:36 -5.09807e-06
2019-05-29_18:54:37 -9.22936e-06
2019-05-29_18:54:37 -8.6393e-06
2019-05-29_18:54:37 -9.81962e-06
2019-05-29_18:54:37 -9.22939e-06
2019-05-29_18:54:37 -9.81963e-06
2019-05-29_18:54:37 -9.81956e-06
2019-05-29_18:54:37 -1.04097e-05
2019-05-29_18:54:37 -8.04911e-06
2019-05-29_18:54:37 -8.04907e-06
2019-05-29_18:54:37 -7.45892e-06
2019-05-29_18:54:37 -1.1e-05
2019-05-29_18:54:37 -9.22944e-06
2019-05-29_18:54:38 -8.63921e-06
2019-05-29_18:54:38 -9.81956e-06
2019-05-29_18:54:38 -1.09999e-05
2019-05-29_18:54:38 -1.1e-05
2019-05-29_18:54:38 -8.63925e-06
2019-05-29_18:54:38 -6.86869e-06
2019-05-29_18:54:38 -9.22946e-06
2019-05-29_18:54:38 -8.04911e-06
2019-05-29_18:54:38 -9.81962e-06
2019-05-29_18:54:38 -9.81965e-06
2019-05-29_18:54:38 -9.22949e-06
2019-05-29_18:54:38 -8.63927e-06
2019-05-29_18:54:39 -9.81963e-06
2019-05-29_18:54:39 -9.81963e-06
2019-05-29_18:54:39 -8.63928e-06
2019-05-29_18:54:39 -1.04098e-05
2019-05-29_18:54:39 -9.22948e-06
2019-05-29_18:54:39 -1.1e-05
2019-05-29_18:54:39 -1.1e-05
2019-05-29_18:54:39 -7.45895e-06
2019-05-29_18:54:39 -9.22949e-06
2019-05-29_18:54:39 -1.04098e-05
2019-05-29_18:54:39 -1.04098e-05
2019-05-29_18:54:39 0.0324829
2019-05-29_18:54:40 0.0324782
2019-05-29_18:54:40 0.0324292
2019-05-29_18:54:40 0.0323808
2019-05-29_18:54:40 0.0322893
2019-05-29_18:54:40 0.0322026
2019-05-29_18:54:40 0.0321365
2019-05-29_18:54:40 0.0320468
2019-05-29_18:54:40 0.031983
2019-05-29_18:54:40 0.0319163
2019-05-29_18:54:40 0.0318762
2019-05-29_18:54:40 0.0318331
2019-05-29_18:54:40 0.0317965
2019-05-29_18:54:41 0.0317629
2019-05-29_18:54:41 0.0317405
2019-05-29_18:54:41 0.0317021
2019-05-29_18:54:41 0.0316838
2019-05-29_18:54:41 0.0316578
2019-05-29_18:54:41 0.0316407
2019-05-29_18:54:41 0.0316401
2019-05-29_18:54:41 0.0316118
2019-05-29_18:54:41 0.0316112
2019-05-29_18:54:41 0.0316053
2019-05-29_18:54:41 0.0315988
2019-05-29_18:54:41 0.0315917
2019-05-29_18:54:42 0.0315882
2019-05-29_18:54:42 0.0315888
2019-05-29_18:54:42 0.0315746
2019-05-29_18:54:42 0.0315752
2019-05-29_18:54:42 0.031574
2019-05-29_18:54:42 0.0315687
2019-05-29_18:54:42 0.0315728
2019-05-29_18:54:42 0.0315716
2019-05-29_18:54:42 0.0315681
2019-05-29_18:54:42 0.0315752
2019-05-29_18:54:42 0.0315746
2019-05-29_18:54:42 0.0315764
2019-05-29_18:54:43 0.0315764
2019-05-29_18:54:43 0.0315699
2019-05-29_18:54:43 0.0315687
2019-05-29_18:54:43 0.0315752
2019-05-29_18:54:43 0.0315728
2019-05-29_18:54:43 0.0315858
2019-05-29_18:54:43 0.0315882
2019-05-29_18:54:43 0.0315911
2019-05-29_18:54:43 0.0315811
2019-05-29_18:54:43 0.0315935
2019-05-29_18:54:43 0.0315994
2019-05-29_18:54:43 0.0315976
2019-05-29_18:54:44 0.0316076
2019-05-29_18:54:44 0.0315988
2019-05-29_18:54:44 0.0316088
2019-05-29_18:54:44 0.0316129
2019-05-29_18:54:44 0.0316141
2019-05-29_18:54:44 0.0316118
2019-05-29_18:54:44 0.0316153
2019-05-29_18:54:44 0.0316277
2019-05-29_18:54:44 0.0316307
2019-05-29_18:54:44 0.031623
2019-05-29_18:54:44 0.0316194
2019-05-29_18:54:44 0.03162
2019-05-29_18:54:45 0.0316348
2019-05-29_18:54:45 0.0316277
2019-05-29_18:54:45 0.0316318
2019-05-29_18:54:45 0.0316307
2019-05-29_18:54:45 0.0316395
2019-05-29_18:54:45 0.0316419
2019-05-29_18:54:45 0.0316483
2019-05-29_18:54:45 0.0316584
2019-05-29_18:54:45 0.0316424
2019-05-29_18:54:45 0.0316454
2019-05-29_18:54:45 0.0316472
2019-05-29_18:54:45 0.0316489
2019-05-29_18:54:46 0.0316548
2019-05-29_18:54:46 0.0316554
2019-05-29_18:54:46 0.0316672
2019-05-29_18:54:46 0.0316601
2019-05-29_18:54:46 0.031659
2019-05-29_18:54:46 0.0316625
2019-05-29_18:54:46 0.031659
2019-05-29_18:54:46 0.0316649
2019-05-29_18:54:46 0.0316755
2019-05-29_18:54:46 0.0316666
2019-05-29_18:54:46 0.0316696
2019-05-29_18:54:46 0.031669
2019-05-29_18:54:47 0.0316867
2019-05-29_18:54:47 0.0316684
2019-05-29_18:54:47 0.0316725
2019-05-29_18:54:47 0.0316867
2019-05-29_18:54:47 0.0316884
2019-05-29_18:54:47 0.0316873
2019-05-29_18:54:47 0.0316891
2019-05-29_18:54:47 0.0316873
2019-05-29_18:54:47 0.0316896
2019-05-29_18:54:47 0.0316884
2019-05-29_18:54:47 0.0316991
2019-05-29_18:54:47 0.031702
2019-05-29_18:54:48 0.0317038
2019-05-29_18:54:48 0.0317014
2019-05-29_18:54:48 0.0316949
2019-05-29_18:54:48 0.0316991
2019-05-29_18:54:48 0.0316961
2019-05-29_18:54:48 0.0316973
2019-05-29_18:54:48 0.0317156
2019-05-29_18:54:48 0.0317132
2019-05-29_18:54:48 0.0317209
2019-05-29_18:54:48 0.0317197
2019-05-29_18:54:48 0.0317191
2019-05-29_18:54:48 0.0317156
2019-05-29_18:54:49 0.0317179
2019-05-29_18:54:49 0.0317292
2019-05-29_18:54:49 0.0317298
2019-05-29_18:54:49 0.0317292
2019-05-29_18:54:49 0.0317339
2019-05-29_18:54:49 0.0317303
2019-05-29_18:54:49 0.0317286
2019-05-29_18:54:49 0.0317309
2019-05-29_18:54:49 0.0317268
2019-05-29_18:54:49 0.0317339
2019-05-29_18:54:49 0.0317321
2019-05-29_18:54:49 0.0317345
2019-05-29_18:54:50 0.0317427
2019-05-29_18:54:50 0.0317315
2019-05-29_18:54:50 0.0317345
2019-05-29_18:54:50 0.0317327
2019-05-29_18:54:50 0.0317427
2019-05-29_18:54:50 0.0317427
2019-05-29_18:54:50 0.0317445
2019-05-29_18:54:50 0.0317356
2019-05-29_18:54:50 0.0317421
2019-05-29_18:54:50 0.0317557
2019-05-29_18:54:50 0.0317528
2019-05-29_18:54:50 0.0317616
2019-05-29_18:54:51 0.0317634
2019-05-29_18:54:51 0.0317604
2019-05-29_18:54:51 0.0317581
2019-05-29_18:54:51 0.0317699
2019-05-29_18:54:51 0.0317752
2019-05-29_18:54:51 0.0317693
2019-05-29_18:54:51 0.031774
2019-05-29_18:54:51 0.0317716
2019-05-29_18:54:51 0.0317775
2019-05-29_18:54:51 0.0317699
2019-05-29_18:54:51 0.0317787
2019-05-29_18:54:51 0.0317846
2019-05-29_18:54:52 0.0317764
2019-05-29_18:54:52 0.0317793
2019-05-29_18:54:52 0.0317905
2019-05-29_18:54:52 0.0317964
2019-05-29_18:54:52 0.031794
2019-05-29_18:54:52 0.0317893
2019-05-29_18:54:52 0.0317952
2019-05-29_18:54:52 0.0317887
2019-05-29_18:54:52 0.0317887
2019-05-29_18:54:52 0.0317946
2019-05-29_18:54:52 0.0318029
2019-05-29_18:54:53 0.0317935
2019-05-29_18:54:53 0.0317899
2019-05-29_18:54:53 0.0317935
2019-05-29_18:54:53 0.0318017
2019-05-29_18:54:53 0.031797
2019-05-29_18:54:53 0.0318005
2019-05-29_18:54:53 0.0317958
2019-05-29_18:54:53 0.0317917
2019-05-29_18:54:53 0.0317929
2019-05-29_18:54:53 0.0318041
2019-05-29_18:54:53 0.0317982
2019-05-29_18:54:53 0.0317976
2019-05-29_18:54:54 0.031807
2019-05-29_18:54:54 0.031807
2019-05-29_18:54:54 0.0318017
2019-05-29_18:54:54 0.0318064
2019-05-29_18:54:54 0.0318141
2019-05-29_18:54:54 0.0318176
2019-05-29_18:54:54 0.031817
2019-05-29_18:54:54 0.0318182
2019-05-29_18:54:54 0.0318088
2019-05-29_18:54:54 0.0318212
2019-05-29_18:54:54 0.0318271
2019-05-29_18:54:54 0.0318253
2019-05-29_18:54:55 0.0318241
2019-05-29_18:54:55 0.0318288
2019-05-29_18:54:55 0.0318288
2019-05-29_18:54:55 0.0318342
2019-05-29_18:54:55 0.0318241
2019-05-29_18:54:55 0.0318241
2019-05-29_18:54:55 0.0318271
2019-05-29_18:54:55 0.0318283
2019-05-29_18:54:55 0.03183
2019-05-29_18:54:55 0.0318377
2019-05-29_18:54:55 0.0318341
2019-05-29_18:54:55 0.0318412
2019-05-29_18:54:56 0.0318377
2019-05-29_18:54:56 0.0318365
2019-05-29_18:54:56 0.0318259
2019-05-29_18:54:56 0.0318336
2019-05-29_18:54:56 0.0318347
2019-05-29_18:54:56 0.03183
2019-05-29_18:54:56 0.0318341
2019-05-29_18:54:56 0.0318448
